Date,Age Group,Sex,Sinovac 1st dose,Sinovac 2nd dose,Sinovac 3rd dose,BioNTech 1st dose,BioNTech 2nd dose,BioNTech 3rd dose
8/9/2021,30-39,F,229,462,0,843,1963,0
8/9/2021,30-39,M,157,282,0,573,1735,0
8/9/2021,40-49,F,372,848,0,690,1610,0
8/9/2021,40-49,M,256,490,0,450,1144,0
8/9/2021,50-59,F,617,1279,0,660,1595,0
8/9/2021,50-59,M,377,818,0,474,1127,0
8/9/2021,60-69,F,674,1517,0,613,1291,0
8/9/2021,60-69,M,556,1379,0,464,1183,0
8/9/2021,70-79,F,359,637,0,257,380,0
8/9/2021,70-79,M,270,615,0,214,375,0
8/9/2021,80 and above,F,208,200,0,82,103,0
8/9/2021,80 and above,M,114,191,0,80,98,0
9/9/2021,0-19,F,15,20,0,578,872,0
9/9/2021,0-19,M,18,22,0,592,978,0
9/9/2021,20-29,F,103,220,0,854,2343,0
9/9/2021,20-29,M,93,207,0,854,2283,0
9/9/2021,30-39,F,242,519,0,987,2482,0
9/9/2021,30-39,M,169,358,0,780,1974,0
9/9/2021,40-49,F,394,958,0,815,1945,0
9/9/2021,40-49,M,242,515,0,560,1288,0
9/9/2021,50-59,F,640,1444,0,733,1656,0
9/9/2021,50-59,M,375,896,0,483,1096,0
9/9/2021,60-69,F,646,1454,0,568,1109,0
9/9/2021,60-69,M,546,1320,0,444,1003,0
9/9/2021,70-79,F,426,640,0,220,333,0
9/9/2021,70-79,M,307,602,0,215,300,0
9/9/2021,80 and above,F,199,213,0,88,89,0
9/9/2021,80 and above,M,155,189,0,68,93,0
10/9/2021,0-19,F,37,52,0,1238,2479,0
10/9/2021,0-19,M,24,27,0,1139,2244,0
10/9/2021,20-29,F,118,271,0,812,2901,0
10/9/2021,20-29,M,125,208,0,713,2040,0
10/9/2021,30-39,F,320,653,0,1132,3372,0
10/9/2021,30-39,M,181,319,0,630,1933,0
10/9/2021,40-49,F,494,1199,0,976,2750,0
10/9/2021,40-49,M,276,598,0,544,1378,0
10/9/2021,50-59,F,703,1662,0,827,2087,0
10/9/2021,50-59,M,421,946,0,447,1159,0
10/9/2021,60-69,F,778,1671,0,618,1386,0
10/9/2021,60-69,M,563,1419,0,491,1021,0
10/9/2021,70-79,F,416,665,0,260,389,0
10/9/2021,70-79,M,328,566,0,223,330,0
10/9/2021,80 and above,F,187,205,0,66,102,0
10/9/2021,80 and above,M,160,196,0,64,71,0
11/9/2021,0-19,F,32,77,0,1466,3392,0
11/9/2021,0-19,M,31,86,0,1520,3155,0
11/9/2021,20-29,F,99,330,0,1007,3314,0
11/9/2021,20-29,M,79,269,0,904,2430,0
11/9/2021,30-39,F,251,697,0,1426,3225,0
11/9/2021,30-39,M,145,373,0,815,1779,0
11/9/2021,40-49,F,363,1029,0,1301,2775,0
11/9/2021,40-49,M,250,622,0,777,1392,0
11/9/2021,50-59,F,521,1362,0,908,1858,0
11/9/2021,50-59,M,380,987,0,682,1195,0
11/9/2021,60-69,F,538,1303,0,661,1201,0
11/9/2021,60-69,M,430,1214,0,529,1050,0
11/9/2021,70-79,F,264,473,0,268,351,0
11/9/2021,70-79,M,193,436,0,209,295,0
11/9/2021,80 and above,F,134,176,0,85,92,0
11/9/2021,80 and above,M,90,114,0,57,68,0
12/9/2021,0-19,F,10,32,0,845,2029,0
12/9/2021,0-19,M,8,49,0,912,2206,0
12/9/2021,20-29,F,67,225,0,896,2373,0
12/9/2021,20-29,M,44,178,0,722,2221,0
12/9/2021,30-39,F,161,454,0,1186,2602,0
12/9/2021,30-39,M,86,225,0,604,1493,0
12/9/2021,40-49,F,174,615,0,912,2033,0
12/9/2021,40-49,M,108,379,0,461,1135,0
12/9/2021,50-59,F,210,595,0,623,1366,0
12/9/2021,50-59,M,178,584,0,404,1091,0
12/9/2021,60-69,F,190,549,0,365,862,0
12/9/2021,60-69,M,217,806,0,325,892,0
12/9/2021,70-79,F,86,170,0,140,231,0
12/9/2021,70-79,M,71,166,0,108,185,0
12/9/2021,80 and above,F,43,67,0,62,68,0
12/9/2021,80 and above,M,20,47,0,43,50,0
13/9/2021,0-19,F,14,27,0,358,892,0
13/9/2021,0-19,M,19,46,0,450,968,0
13/9/2021,20-29,F,90,188,0,521,1769,0
13/9/2021,20-29,M,96,192,0,601,2003,0
13/9/2021,30-39,F,239,478,0,625,1803,0
13/9/2021,30-39,M,175,326,0,539,1680,0
13/9/2021,40-49,F,367,866,0,489,1434,0
13/9/2021,40-49,M,244,428,0,369,1150,0
13/9/2021,50-59,F,509,1269,0,478,1277,0
13/9/2021,50-59,M,402,826,0,361,995,0
13/9/2021,60-69,F,657,1403,0,435,1090,0
13/9/2021,60-69,M,533,1218,0,403,1022,0
13/9/2021,70-79,F,370,605,0,194,358,0
13/9/2021,70-79,M,320,558,0,203,341,0
13/9/2021,80 and above,F,173,188,0,87,82,0
13/9/2021,80 and above,M,134,172,0,67,111,0
14/9/2021,0-19,F,12,25,0,218,741,0
14/9/2021,0-19,M,17,20,0,276,796,0
14/9/2021,20-29,F,95,164,0,419,1483,0
14/9/2021,20-29,M,92,171,0,466,1602,0
14/9/2021,30-39,F,228,458,0,440,1495,0
14/9/2021,30-39,M,144,245,0,352,1263,0
14/9/2021,40-49,F,339,708,0,333,1233,0
14/9/2021,40-49,M,205,359,0,259,840,0
14/9/2021,50-59,F,490,1031,0,381,1209,0
14/9/2021,50-59,M,332,703,0,248,826,0
14/9/2021,60-69,F,565,1178,0,328,959,0
14/9/2021,60-69,M,448,1070,0,259,848,0
14/9/2021,70-79,F,307,566,0,137,315,0
14/9/2021,70-79,M,259,513,0,144,293,0
14/9/2021,80 and above,F,166,171,0,69,90,0
14/9/2021,80 and above,M,130,184,0,59,88,0
15/9/2021,0-19,F,5,21,0,237,665,0
15/9/2021,0-19,M,19,31,0,290,740,0
15/9/2021,20-29,F,103,164,0,413,1555,0
15/9/2021,20-29,M,85,144,0,454,1554,0
15/9/2021,30-39,F,229,357,0,456,1600,0
15/9/2021,30-39,M,136,271,0,397,1233,0
15/9/2021,40-49,F,335,721,0,412,1248,0
15/9/2021,40-49,M,202,395,0,247,853,0
15/9/2021,50-59,F,478,1028,0,346,1152,0
15/9/2021,50-59,M,357,658,0,277,790,0
15/9/2021,60-69,F,556,1189,0,336,905,0
15/9/2021,60-69,M,425,1036,0,271,835,0
15/9/2021,70-79,F,312,515,0,174,318,0
15/9/2021,70-79,M,240,477,0,124,303,0
15/9/2021,80 and above,F,177,212,0,52,102,0
15/9/2021,80 and above,M,118,171,0,44,74,0
16/9/2021,0-19,F,15,26,0,416,263,0
16/9/2021,0-19,M,8,25,0,476,245,0
16/9/2021,20-29,F,77,189,0,503,2022,0
16/9/2021,20-29,M,99,156,0,548,1696,0
16/9/2021,30-39,F,200,404,1,613,2066,4
16/9/2021,30-39,M,149,260,0,442,1525,0
16/9/2021,40-49,F,299,744,3,447,1530,2
16/9/2021,40-49,M,180,414,1,317,947,2
16/9/2021,50-59,F,447,1141,3,418,1274,4
16/9/2021,50-59,M,309,694,2,268,784,2
16/9/2021,60-69,F,472,1042,1,308,849,3
16/9/2021,60-69,M,388,959,3,294,782,3
16/9/2021,70-79,F,260,528,0,137,256,1
16/9/2021,70-79,M,223,431,3,119,300,1
16/9/2021,80 and above,F,151,203,0,41,74,0
16/9/2021,80 and above,M,91,168,0,47,86,0
17/9/2021,0-19,F,16,30,0,926,673,0
17/9/2021,0-19,M,17,27,0,894,557,0
17/9/2021,20-29,F,115,213,1,545,2439,0
17/9/2021,20-29,M,81,168,0,521,1669,0
17/9/2021,30-39,F,255,507,1,824,2700,0
17/9/2021,30-39,M,152,259,0,534,1583,0
17/9/2021,40-49,F,437,947,0,724,2308,0
17/9/2021,40-49,M,227,429,1,429,1208,0
17/9/2021,50-59,F,540,1325,0,565,1690,0
17/9/2021,50-59,M,359,796,1,354,967,0
17/9/2021,60-69,F,523,1260,0,365,989,0
17/9/2021,60-69,M,450,1052,0,313,762,7
17/9/2021,70-79,F,269,522,0,144,262,0
17/9/2021,70-79,M,198,449,1,114,243,2
17/9/2021,80 and above,F,118,168,0,42,63,0
17/9/2021,80 and above,M,95,137,0,37,51,0
18/9/2021,0-19,F,25,57,0,1068,1159,1
18/9/2021,0-19,M,18,78,0,931,1038,1
18/9/2021,20-29,F,90,241,0,776,3033,0
18/9/2021,20-29,M,78,187,0,676,2353,0
18/9/2021,30-39,F,185,533,0,1010,2801,0
18/9/2021,30-39,M,115,276,0,625,1626,0
18/9/2021,40-49,F,272,791,0,868,2463,0
18/9/2021,40-49,M,183,465,0,550,1228,0
18/9/2021,50-59,F,362,1009,0,628,1860,0
18/9/2021,50-59,M,251,782,0,435,1113,0
18/9/2021,60-69,F,358,975,0,443,1235,0
18/9/2021,60-69,M,291,947,0,372,994,0
18/9/2021,70-79,F,185,406,0,158,333,0
18/9/2021,70-79,M,117,297,0,128,261,0
18/9/2021,80 and above,F,143,165,0,55,93,0
18/9/2021,80 and above,M,73,114,0,51,79,0
19/9/2021,0-19,F,11,30,3,431,498,0
19/9/2021,0-19,M,5,35,4,518,568,0
19/9/2021,20-29,F,52,139,2,509,1800,0
19/9/2021,20-29,M,52,123,0,397,1502,0
19/9/2021,30-39,F,122,373,0,754,1978,0
19/9/2021,30-39,M,48,194,0,367,1135,0
19/9/2021,40-49,F,136,455,2,602,1548,0
19/9/2021,40-49,M,73,264,1,279,859,0
19/9/2021,50-59,F,111,466,5,395,978,0
19/9/2021,50-59,M,135,456,4,270,722,0
19/9/2021,60-69,F,120,414,0,225,629,0
19/9/2021,60-69,M,137,550,2,202,656,0
19/9/2021,70-79,F,53,143,0,71,209,0
19/9/2021,70-79,M,38,122,0,62,178,0
19/9/2021,80 and above,F,37,57,0,31,52,0
19/9/2021,80 and above,M,20,41,0,16,49,0
20/9/2021,0-19,F,15,20,0,366,184,0
20/9/2021,0-19,M,13,24,0,431,220,0
20/9/2021,20-29,F,87,174,0,308,1257,0
20/9/2021,20-29,M,93,180,0,449,1233,0
20/9/2021,30-39,F,207,380,0,416,1312,0
20/9/2021,30-39,M,134,247,0,394,1130,0
20/9/2021,40-49,F,322,647,0,316,902,0
20/9/2021,40-49,M,199,404,0,269,704,0
20/9/2021,50-59,F,396,956,0,299,776,0
20/9/2021,50-59,M,296,678,0,223,616,0
20/9/2021,60-69,F,424,1055,0,265,739,0
20/9/2021,60-69,M,357,945,0,223,707,0
20/9/2021,70-79,F,250,490,0,118,275,0
20/9/2021,70-79,M,192,411,0,119,284,0
20/9/2021,80 and above,F,106,201,0,41,100,0
20/9/2021,80 and above,M,90,160,0,47,109,0
21/9/2021,0-19,F,6,24,0,324,210,0
21/9/2021,0-19,M,13,22,0,295,183,0
21/9/2021,20-29,F,92,97,0,296,961,0
21/9/2021,20-29,M,82,111,0,274,833,0
21/9/2021,30-39,F,153,277,0,389,962,0
21/9/2021,30-39,M,150,181,0,244,695,0
21/9/2021,40-49,F,231,493,0,332,821,0
21/9/2021,40-49,M,155,243,0,178,465,1
21/9/2021,50-59,F,299,692,0,250,672,0
21/9/2021,50-59,M,236,462,1,154,538,1
21/9/2021,60-69,F,256,730,1,168,554,1
21/9/2021,60-69,M,250,705,2,123,547,2
21/9/2021,70-79,F,136,352,0,71,181,0
21/9/2021,70-79,M,128,343,1,78,216,1
21/9/2021,80 and above,F,73,221,0,28,71,0
21/9/2021,80 and above,M,63,132,0,26,63,0
22/9/2021,0-19,F,2,6,0,263,239,0
22/9/2021,0-19,M,4,8,0,321,288,0
22/9/2021,20-29,F,21,66,0,285,1063,0
22/9/2021,20-29,M,25,59,0,249,1136,0
22/9/2021,30-39,F,50,120,0,352,1105,0
22/9/2021,30-39,M,34,92,0,225,793,0
22/9/2021,40-49,F,80,215,0,299,953,0
22/9/2021,40-49,M,45,151,0,183,600,0
22/9/2021,50-59,F,101,283,0,266,940,0
22/9/2021,50-59,M,108,198,0,189,660,0
22/9/2021,60-69,F,124,362,0,226,777,0
22/9/2021,60-69,M,124,345,0,201,687,0
22/9/2021,70-79,F,48,168,0,96,286,0
22/9/2021,70-79,M,51,169,0,76,296,0
22/9/2021,80 and above,F,12,74,0,37,102,0
22/9/2021,80 and above,M,22,58,0,39,104,0
23/9/2021,0-19,F,10,22,0,185,207,0
23/9/2021,0-19,M,16,25,0,240,274,0
23/9/2021,20-29,F,82,211,0,372,1772,0
23/9/2021,20-29,M,73,191,0,376,1756,0
23/9/2021,30-39,F,177,503,0,536,2160,0
23/9/2021,30-39,M,118,304,0,343,1604,0
23/9/2021,40-49,F,279,909,0,412,1813,0
23/9/2021,40-49,M,190,492,0,280,1168,0
23/9/2021,50-59,F,473,1380,0,384,1634,0
23/9/2021,50-59,M,307,840,0,264,1033,0
23/9/2021,60-69,F,501,1372,0,347,1145,0
23/9/2021,60-69,M,412,1219,0,288,870,0
23/9/2021,70-79,F,346,660,0,147,389,0
23/9/2021,70-79,M,283,587,0,170,356,0
23/9/2021,80 and above,F,209,351,0,62,147,0
23/9/2021,80 and above,M,153,223,0,48,111,0
24/9/2021,0-19,F,11,28,0,853,552,0
24/9/2021,0-19,M,14,36,0,908,421,0
24/9/2021,20-29,F,106,232,0,426,2039,0
24/9/2021,20-29,M,94,184,0,431,1671,0
24/9/2021,30-39,F,235,493,0,727,2701,0
24/9/2021,30-39,M,145,266,0,401,1503,0
24/9/2021,40-49,F,396,884,0,630,2344,0
24/9/2021,40-49,M,236,448,0,373,1168,0
24/9/2021,50-59,F,531,1394,0,527,1860,0
24/9/2021,50-59,M,314,756,0,299,1048,0
24/9/2021,60-69,F,644,1178,0,417,1123,0
24/9/2021,60-69,M,476,947,0,300,816,0
24/9/2021,70-79,F,354,475,0,175,370,0
24/9/2021,70-79,M,317,432,0,165,346,0
24/9/2021,80 and above,F,215,246,0,74,107,0
24/9/2021,80 and above,M,150,156,0,46,98,0
25/9/2021,0-19,F,11,68,0,721,906,0
25/9/2021,0-19,M,21,77,0,744,871,0
25/9/2021,20-29,F,81,233,0,539,2482,0
25/9/2021,20-29,M,63,179,0,455,2271,0
25/9/2021,30-39,F,179,460,0,812,3063,0
25/9/2021,30-39,M,117,247,0,440,1645,0
25/9/2021,40-49,F,266,804,0,681,2677,0
25/9/2021,40-49,M,176,447,0,360,1499,0
25/9/2021,50-59,F,397,1067,0,601,1914,0
25/9/2021,50-59,M,279,739,0,389,1367,0
25/9/2021,60-69,F,484,980,0,451,1181,0
25/9/2021,60-69,M,357,847,0,309,939,0
25/9/2021,70-79,F,310,404,0,192,399,0
25/9/2021,70-79,M,195,345,0,136,287,0
25/9/2021,80 and above,F,132,248,0,69,117,0
25/9/2021,80 and above,M,87,148,0,46,90,0
26/9/2021,0-19,F,5,28,0,364,447,0
26/9/2021,0-19,M,4,30,0,450,569,0
26/9/2021,20-29,F,59,187,0,417,1723,0
26/9/2021,20-29,M,41,140,0,378,1557,0
26/9/2021,30-39,F,109,312,0,585,2232,0
26/9/2021,30-39,M,46,167,0,289,1119,0
26/9/2021,40-49,F,137,471,0,505,1804,0
26/9/2021,40-49,M,77,243,0,211,933,0
26/9/2021,50-59,F,191,450,0,388,1148,0
26/9/2021,50-59,M,134,415,0,224,839,0
26/9/2021,60-69,F,196,388,0,238,613,0
26/9/2021,60-69,M,161,430,0,211,588,0
26/9/2021,70-79,F,103,140,0,97,240,0
26/9/2021,70-79,M,80,91,0,80,163,0
26/9/2021,80 and above,F,49,56,0,42,97,0
26/9/2021,80 and above,M,28,46,0,25,58,0
27/9/2021,0-19,F,10,20,0,254,196,0
27/9/2021,0-19,M,9,37,0,291,240,0
27/9/2021,20-29,F,90,166,0,339,1201,0
27/9/2021,20-29,M,75,198,0,379,1366,0
27/9/2021,30-39,F,225,392,0,411,1363,0
27/9/2021,30-39,M,155,270,0,362,1115,0
27/9/2021,40-49,F,354,678,0,349,1062,0
27/9/2021,40-49,M,229,396,0,252,792,0
27/9/2021,50-59,F,529,1081,1,352,1006,0
27/9/2021,50-59,M,310,683,0,263,663,0
27/9/2021,60-69,F,612,1089,0,365,786,1
27/9/2021,60-69,M,490,835,3,306,625,2
27/9/2021,70-79,F,390,489,0,161,322,0
27/9/2021,70-79,M,284,402,0,141,273,1
27/9/2021,80 and above,F,195,206,0,60,105,0
27/9/2021,80 and above,M,135,167,0,50,91,0
28/9/2021,0-19,F,10,22,0,168,145,0
28/9/2021,0-19,M,9,28,0,219,147,0
28/9/2021,20-29,F,87,167,0,255,910,1
28/9/2021,20-29,M,87,138,0,312,904,0
28/9/2021,30-39,F,204,399,0,382,1020,0
28/9/2021,30-39,M,119,254,0,272,773,0
28/9/2021,40-49,F,310,658,0,275,776,0
28/9/2021,40-49,M,191,358,0,205,528,0
28/9/2021,50-59,F,493,997,0,318,801,0
28/9/2021,50-59,M,309,594,0,190,487,0
28/9/2021,60-69,F,526,944,0,276,582,0
28/9/2021,60-69,M,401,774,0,242,501,0
28/9/2021,70-79,F,317,480,0,116,253,0
28/9/2021,70-79,M,251,393,0,122,248,1
28/9/2021,80 and above,F,186,249,0,63,87,0
28/9/2021,80 and above,M,114,167,0,44,83,0
29/9/2021,0-19,F,9,17,0,324,156,0
29/9/2021,0-19,M,3,18,0,311,165,0
29/9/2021,20-29,F,55,180,0,393,1047,0
29/9/2021,20-29,M,62,145,0,414,932,0
29/9/2021,30-39,F,177,395,0,539,1312,0
29/9/2021,30-39,M,89,245,0,368,769,0
29/9/2021,40-49,F,234,663,0,456,943,0
29/9/2021,40-49,M,148,375,0,268,539,0
29/9/2021,50-59,F,363,950,0,390,843,0
29/9/2021,50-59,M,213,631,0,252,521,0
29/9/2021,60-69,F,454,999,0,375,683,0
29/9/2021,60-69,M,322,808,0,299,521,0
29/9/2021,70-79,F,224,483,0,172,282,0
29/9/2021,70-79,M,225,392,0,167,222,0
29/9/2021,80 and above,F,210,266,0,72,93,0
29/9/2021,80 and above,M,130,171,0,68,81,0
30/9/2021,0-19,F,10,20,0,1134,290,0
30/9/2021,0-19,M,12,23,0,1163,289,0
30/9/2021,20-29,F,85,215,0,557,1367,0
30/9/2021,20-29,M,82,173,0,444,1125,0
30/9/2021,30-39,F,206,431,0,840,1692,0
30/9/2021,30-39,M,141,258,0,513,1029,0
30/9/2021,40-49,F,355,660,0,704,1348,0
30/9/2021,40-49,M,213,400,0,446,775,0
30/9/2021,50-59,F,487,980,0,602,1151,0
30/9/2021,50-59,M,274,590,0,384,664,0
30/9/2021,60-69,F,545,954,0,520,751,0
30/9/2021,60-69,M,417,724,0,387,537,0
30/9/2021,70-79,F,309,471,0,244,264,0
30/9/2021,70-79,M,212,401,0,204,250,0
30/9/2021,80 and above,F,145,249,0,71,91,0
30/9/2021,80 and above,M,111,149,0,75,80,0
1/10/2021,0-19,F,5,15,0,631,336,0
1/10/2021,0-19,M,8,18,0,613,286,0
1/10/2021,20-29,F,35,76,0,363,981,0
1/10/2021,20-29,M,27,43,0,287,690,0
1/10/2021,30-39,F,97,93,0,430,1130,0
1/10/2021,30-39,M,45,58,0,237,584,0
1/10/2021,40-49,F,119,181,0,388,927,0
1/10/2021,40-49,M,92,92,0,180,463,0
1/10/2021,50-59,F,156,241,0,306,809,0
1/10/2021,50-59,M,117,177,0,179,375,0
1/10/2021,60-69,F,154,319,0,239,548,0
1/10/2021,60-69,M,150,291,0,164,461,0
1/10/2021,70-79,F,91,164,0,106,218,0
1/10/2021,70-79,M,53,149,0,63,176,0
1/10/2021,80 and above,F,38,66,0,37,52,0
1/10/2021,80 and above,M,26,51,0,27,61,0
2/10/2021,0-19,F,14,54,0,443,350,0
2/10/2021,0-19,M,8,44,0,441,357,0
2/10/2021,20-29,F,42,172,0,253,1165,0
2/10/2021,20-29,M,37,144,0,242,1016,0
2/10/2021,30-39,F,96,385,0,333,1539,0
2/10/2021,30-39,M,68,195,0,240,898,0
2/10/2021,40-49,F,180,609,0,295,1304,0
2/10/2021,40-49,M,112,347,0,189,849,0
2/10/2021,50-59,F,262,809,0,284,980,0
2/10/2021,50-59,M,192,567,0,168,757,0
2/10/2021,60-69,F,290,812,0,219,714,0
2/10/2021,60-69,M,244,692,0,202,561,0
2/10/2021,70-79,F,212,414,0,110,295,0
2/10/2021,70-79,M,142,296,0,60,222,0
2/10/2021,80 and above,F,100,227,0,43,87,0
2/10/2021,80 and above,M,64,137,0,21,59,0
3/10/2021,0-19,F,3,14,0,214,204,0
3/10/2021,0-19,M,7,11,0,269,254,0
3/10/2021,20-29,F,40,84,0,199,825,0
3/10/2021,20-29,M,29,62,0,178,773,0
3/10/2021,30-39,F,90,193,0,320,1111,0
3/10/2021,30-39,M,46,111,0,205,586,0
3/10/2021,40-49,F,94,246,0,220,898,0
3/10/2021,40-49,M,78,164,0,119,482,0
3/10/2021,50-59,F,129,256,0,162,598,0
3/10/2021,50-59,M,95,236,0,107,415,0
3/10/2021,60-69,F,123,242,0,127,376,0
3/10/2021,60-69,M,121,256,0,116,352,0
3/10/2021,70-79,F,65,86,0,53,157,0
3/10/2021,70-79,M,48,65,0,50,117,0
3/10/2021,80 and above,F,40,58,0,21,52,0
3/10/2021,80 and above,M,22,22,0,17,41,0
4/10/2021,0-19,F,2,20,0,145,109,0
4/10/2021,0-19,M,8,22,0,166,114,0
4/10/2021,20-29,F,59,125,0,194,629,0
4/10/2021,20-29,M,40,134,0,260,737,0
4/10/2021,30-39,F,104,319,0,236,643,0
4/10/2021,30-39,M,79,233,0,262,636,0
4/10/2021,40-49,F,174,583,0,197,536,0
4/10/2021,40-49,M,138,386,0,158,434,0
4/10/2021,50-59,F,260,812,0,203,514,0
4/10/2021,50-59,M,194,581,0,146,385,0
4/10/2021,60-69,F,395,888,0,242,492,0
4/10/2021,60-69,M,324,746,0,255,429,0
4/10/2021,70-79,F,292,472,0,124,195,0
4/10/2021,70-79,M,224,378,0,150,192,0
4/10/2021,80 and above,F,151,212,0,66,96,0
4/10/2021,80 and above,M,119,176,0,54,63,0
5/10/2021,0-19,F,2,15,0,110,54,0
5/10/2021,0-19,M,7,20,0,151,98,0
5/10/2021,20-29,F,47,103,0,141,406,0
5/10/2021,20-29,M,57,105,0,187,433,0
5/10/2021,30-39,F,137,262,0,196,452,0
5/10/2021,30-39,M,89,162,0,181,346,0
5/10/2021,40-49,F,195,445,0,166,353,0
5/10/2021,40-49,M,127,249,0,159,273,0
5/10/2021,50-59,F,275,616,0,182,407,0
5/10/2021,50-59,M,175,400,0,182,267,0
5/10/2021,60-69,F,441,704,0,244,382,0
5/10/2021,60-69,M,335,590,0,206,286,0
5/10/2021,70-79,F,288,376,0,128,145,0
5/10/2021,70-79,M,248,316,0,140,169,0
5/10/2021,80 and above,F,153,190,0,53,70,0
5/10/2021,80 and above,M,103,116,0,52,59,0
6/10/2021,0-19,F,8,10,0,100,54,0
6/10/2021,0-19,M,7,16,0,117,74,0
6/10/2021,20-29,F,44,90,0,179,397,0
6/10/2021,20-29,M,45,105,0,200,437,0
6/10/2021,30-39,F,97,224,0,174,474,0
6/10/2021,30-39,M,73,161,0,167,365,0
6/10/2021,40-49,F,136,371,0,160,370,0
6/10/2021,40-49,M,81,244,0,117,232,0
6/10/2021,50-59,F,212,573,0,156,343,0
6/10/2021,50-59,M,167,361,0,141,254,0
6/10/2021,60-69,F,306,641,0,213,326,0
6/10/2021,60-69,M,263,547,0,217,250,0
6/10/2021,70-79,F,224,350,0,117,147,0
6/10/2021,70-79,M,157,275,0,126,127,0
6/10/2021,80 and above,F,128,183,0,53,52,0
6/10/2021,80 and above,M,93,120,0,62,57,0
7/10/2021,0-19,F,3,11,0,154,80,0
7/10/2021,0-19,M,11,11,0,193,83,0
7/10/2021,20-29,F,39,96,0,175,508,0
7/10/2021,20-29,M,45,87,0,204,494,0
7/10/2021,30-39,F,92,236,0,216,641,0
7/10/2021,30-39,M,56,167,0,187,414,0
7/10/2021,40-49,F,167,410,0,193,492,0
7/10/2021,40-49,M,92,231,0,155,320,0
7/10/2021,50-59,F,240,612,0,183,455,0
7/10/2021,50-59,M,181,388,0,133,310,0
7/10/2021,60-69,F,330,648,0,192,329,0
7/10/2021,60-69,M,256,542,0,196,283,0
7/10/2021,70-79,F,206,410,0,127,141,0
7/10/2021,70-79,M,189,287,0,126,118,0
7/10/2021,80 and above,F,156,216,0,57,52,0
7/10/2021,80 and above,M,100,138,0,47,39,0
8/10/2021,0-19,F,4,21,0,326,135,0
8/10/2021,0-19,M,10,22,0,387,116,0
8/10/2021,20-29,F,41,106,0,183,677,0
8/10/2021,20-29,M,30,110,0,210,545,0
8/10/2021,30-39,F,90,273,0,284,883,0
8/10/2021,30-39,M,67,170,0,194,576,0
8/10/2021,40-49,F,146,457,0,229,772,0
8/10/2021,40-49,M,89,260,0,160,456,0
8/10/2021,50-59,F,239,698,0,196,595,0
8/10/2021,50-59,M,164,427,0,144,350,0
8/10/2021,60-69,F,256,751,0,176,384,0
8/10/2021,60-69,M,190,574,0,133,305,0
8/10/2021,70-79,F,137,380,0,55,148,0
8/10/2021,70-79,M,102,289,0,58,117,0
8/10/2021,80 and above,F,50,146,0,20,42,0
8/10/2021,80 and above,M,41,126,0,17,29,0
9/10/2021,0-19,F,0,1,0,0,0,0
9/10/2021,20-29,F,0,4,0,0,0,0
9/10/2021,20-29,M,1,0,0,0,0,0
9/10/2021,30-39,F,3,2,0,0,0,0
9/10/2021,30-39,M,0,1,0,0,0,0
9/10/2021,40-49,F,2,3,0,0,0,0
9/10/2021,40-49,M,0,2,0,0,0,0
9/10/2021,50-59,F,4,4,0,0,0,0
9/10/2021,50-59,M,2,2,0,0,0,0
9/10/2021,60-69,F,5,7,0,0,0,0
9/10/2021,60-69,M,5,6,0,0,0,0
9/10/2021,70-79,F,2,2,0,0,0,0
9/10/2021,70-79,M,1,3,0,0,0,0
9/10/2021,80 and above,F,1,2,0,0,0,0
9/10/2021,80 and above,M,0,4,0,0,0,0
10/10/2021,0-19,F,10,22,12,363,296,0
10/10/2021,0-19,M,7,26,16,419,259,0
10/10/2021,20-29,F,44,109,0,283,1138,0
10/10/2021,20-29,M,39,89,0,258,1029,0
10/10/2021,30-39,F,86,255,2,407,1530,0
10/10/2021,30-39,M,50,162,1,215,905,0
10/10/2021,40-49,F,101,319,8,308,1312,0
10/10/2021,40-49,M,78,242,7,157,739,0
10/10/2021,50-59,F,159,481,2,191,985,0
10/10/2021,50-59,M,106,383,1,121,694,0
10/10/2021,60-69,F,126,464,1,148,621,0
10/10/2021,60-69,M,123,463,1,110,589,0
10/10/2021,70-79,F,74,235,0,73,239,0
10/10/2021,70-79,M,58,180,0,41,195,0
10/10/2021,80 and above,F,32,104,0,39,72,0
10/10/2021,80 and above,M,15,61,0,14,55,0
11/10/2021,0-19,F,5,12,0,213,71,0
11/10/2021,0-19,M,7,25,0,305,74,0
11/10/2021,20-29,F,44,130,0,211,384,0
11/10/2021,20-29,M,49,121,0,267,474,0
11/10/2021,30-39,F,111,345,0,259,468,0
11/10/2021,30-39,M,76,209,0,218,447,0
11/10/2021,40-49,F,159,553,0,186,381,0
11/10/2021,40-49,M,100,304,0,137,309,0
11/10/2021,50-59,F,226,716,0,210,329,0
11/10/2021,50-59,M,182,508,0,159,256,0
11/10/2021,60-69,F,409,882,0,246,327,0
11/10/2021,60-69,M,319,685,0,212,234,0
11/10/2021,70-79,F,293,515,0,132,133,0
11/10/2021,70-79,M,246,402,0,133,138,0
11/10/2021,80 and above,F,155,235,0,58,59,0
11/10/2021,80 and above,M,110,170,0,45,65,0
12/10/2021,0-19,F,0,12,0,64,43,0
12/10/2021,0-19,M,10,9,0,70,30,0
12/10/2021,20-29,F,35,79,0,100,203,0
12/10/2021,20-29,M,31,84,0,106,168,0
12/10/2021,30-39,F,64,200,0,135,303,0
12/10/2021,30-39,M,43,110,0,93,160,0
